train_size,y_true,y_pred,accuracy,f1_macro,f1_micro,f1_weighted,kappa
5,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6923076923076923,0.4090909090909091,0.6923076923076923,0.5664335664335665,0.0
10,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.7,0.4117647058823529,0.7,0.5764705882352941,0.0
10,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.7,0.4117647058823529,0.7,0.5764705882352941,0.0
10,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.7,0.4117647058823529,0.7,0.5764705882352941,0.0
10,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,0.375,0.6,0.45,0.0
10,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,0.375,0.6,0.45,0.0
10,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,0.375,0.6,0.45,0.0
