train_size,y_true,y_pred,accuracy,f1_macro,f1_micro,f1_weighted,kappa
12,"[0, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1]",0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.40000000000000013
12,"[0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 1]",0.14285714285714285,0.125,0.14285714285714285,0.10714285714285714,-0.6153846153846154
13,"[0, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1]",0.8333333333333334,0.8285714285714285,0.8333333333333334,0.8285714285714286,0.6666666666666667
13,"[0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 1]",0.3333333333333333,0.25,0.3333333333333333,0.25,-0.33333333333333326
13,"[1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0]",0.5,0.4857142857142857,0.5,0.48571428571428577,0.0
13,"[1, 1, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0]",0.8333333333333334,0.8285714285714285,0.8333333333333334,0.8285714285714286,0.6666666666666667
13,"[0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 1]",0.8333333333333334,0.8285714285714285,0.8333333333333334,0.8285714285714286,0.6666666666666667
13,"[1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 1, 0]",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337
13,"[0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0]",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.33333333333333326
13,"[0, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 0]",0.5,0.4857142857142857,0.5,0.48571428571428577,0.0
13,"[0, 0, 1, 0, 1, 1]","[0, 0, 1, 1, 0, 0]",0.5,0.4857142857142857,0.5,0.48571428571428577,0.0
13,"[1, 0, 0, 1, 1, 0]","[0, 1, 1, 1, 0, 0]",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.33333333333333326
14,"[0, 0, 1, 1, 0]","[0, 0, 0, 1, 0]",0.8,0.7619047619047619,0.8,0.7809523809523808,0.5454545454545454
14,"[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]",0.6,0.5833333333333333,0.6,0.6,0.16666666666666663
14,"[1, 0, 0, 1, 0]","[1, 1, 0, 0, 0]",0.6,0.5833333333333333,0.6,0.6,0.16666666666666663
14,"[0, 0, 1, 1, 0]","[1, 1, 1, 1, 1]",0.4,0.2857142857142857,0.4,0.22857142857142856,0.0
14,"[0, 1, 0, 1, 0]","[0, 1, 0, 0, 0]",0.8,0.7619047619047619,0.8,0.7809523809523808,0.5454545454545454
14,"[0, 1, 1, 0, 0]","[1, 0, 1, 0, 0]",0.6,0.5833333333333333,0.6,0.6,0.16666666666666663
14,"[0, 1, 0, 0, 1]","[1, 0, 1, 1, 1]",0.2,0.16666666666666666,0.2,0.13333333333333333,-0.4285714285714286
14,"[0, 1, 0, 0, 1]","[0, 1, 0, 0, 1]",1.0,1.0,1.0,1.0,1.0
14,"[0, 0, 1, 0, 1]","[1, 0, 1, 1, 1]",0.6,0.5833333333333333,0.6,0.5666666666666667,0.2857142857142857
14,"[1, 1, 0, 0, 0]","[1, 1, 1, 1, 0]",0.6,0.5833333333333333,0.6,0.5666666666666667,0.2857142857142857
15,"[0, 0, 1, 1]","[0, 0, 1, 1]",1.0,1.0,1.0,1.0,1.0
15,"[0, 1, 1, 0]","[0, 0, 0, 0]",0.5,0.3333333333333333,0.5,0.3333333333333333,0.0
15,"[1, 0, 1, 0]","[1, 0, 0, 0]",0.75,0.7333333333333334,0.75,0.7333333333333334,0.5
15,"[0, 1, 1, 0]","[1, 1, 1, 1]",0.5,0.3333333333333333,0.5,0.3333333333333333,0.0
15,"[1, 0, 1, 0]","[1, 0, 0, 0]",0.75,0.7333333333333334,0.75,0.7333333333333334,0.5
15,"[1, 0, 0, 1]","[0, 0, 1, 1]",0.5,0.5,0.5,0.5,0.0
15,"[0, 0, 1, 1]","[0, 1, 0, 1]",0.5,0.5,0.5,0.5,0.0
15,"[1, 0, 1, 0]","[1, 0, 1, 0]",1.0,1.0,1.0,1.0,1.0
15,"[0, 0, 1, 1]","[0, 1, 1, 1]",0.75,0.7333333333333334,0.75,0.7333333333333334,0.5
15,"[1, 0, 1, 0]","[1, 1, 1, 1]",0.5,0.3333333333333333,0.5,0.3333333333333333,0.0
