train_size,y_true,y_pred,accuracy,f1_macro,f1_micro,f1_weighted,kappa
5,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",0.42857142857142855,0.37777777777777777,0.42857142857142855,0.42857142857142855,-0.24444444444444446
5,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",0.5,0.4269005847953216,0.5,0.4853801169590643,-0.13953488372093026
5,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",0.5714285714285714,0.5625,0.5714285714285714,0.5803571428571429,0.1428571428571429
5,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",0.5714285714285714,0.5333333333333333,0.5714285714285714,0.5714285714285714,0.06666666666666665
5,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1]",0.5,0.47593582887700536,0.5,0.5080213903743316,-0.042553191489361764
5,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.7857142857142857,0.7142857142857142,0.7857142857142857,0.7551020408163264,0.46153846153846156
5,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.7857142857142857,0.7142857142857142,0.7857142857142857,0.7551020408163264,0.46153846153846156
5,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",0.5714285714285714,0.5625,0.5714285714285714,0.5803571428571429,0.1428571428571429
5,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",0.6428571428571429,0.625668449197861,0.6428571428571429,0.6485867074102368,0.25531914893617025
5,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",0.5,0.47593582887700536,0.5,0.5080213903743316,-0.042553191489361764
8,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",0.8181818181818182,0.7708333333333333,0.8181818181818182,0.7992424242424242,0.56
8,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",0.6363636363636364,0.5416666666666666,0.6363636363636364,0.5984848484848485,0.1200000000000001
8,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",0.5454545454545454,0.47619047619047616,0.5454545454545454,0.528138528138528,-0.037735849056603765
8,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",0.7272727272727273,0.6857142857142857,0.7272727272727273,0.7168831168831169,0.37735849056603776
8,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",0.7272727272727273,0.6857142857142857,0.7272727272727273,0.7168831168831169,0.37735849056603776
8,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",0.7272727272727273,0.611764705882353,0.7272727272727273,0.6695187165775401,0.2978723404255319
8,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0.7272727272727273,0.6857142857142857,0.7272727272727273,0.7168831168831169,0.37735849056603776
8,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.45454545454545453,0.45,0.45454545454545453,0.43636363636363645,0.02941176470588236
8,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",0.7272727272727273,0.6857142857142857,0.7272727272727273,0.7168831168831169,0.37735849056603776
8,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0.6363636363636364,0.6071428571428572,0.6363636363636364,0.6363636363636364,0.2142857142857143
10,"[0, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1, 1]",0.8888888888888888,0.8615384615384616,0.8888888888888888,0.882051282051282,0.7272727272727273
10,"[1, 1, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1]",0.5555555555555556,0.35714285714285715,0.5555555555555556,0.47619047619047616,-0.20000000000000018
10,"[1, 1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 0, 1]",0.6666666666666666,0.5846153846153846,0.6666666666666666,0.6461538461538462,0.18181818181818188
10,"[0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 1]",0.7777777777777778,0.75,0.7777777777777778,0.7777777777777778,0.5
10,"[0, 1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1, 1]",0.6666666666666666,0.5846153846153846,0.6666666666666666,0.6461538461538462,0.18181818181818188
10,"[1, 1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0]",0.5555555555555556,0.5,0.5555555555555556,0.5555555555555556,0.0
10,"[0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 1]",0.6666666666666666,0.5846153846153846,0.6666666666666666,0.6461538461538462,0.18181818181818188
