train_size,y_true,y_pred,mae,rmse,r2
1000,"[83, 12, 55, 96, 36, 36, 36, 40, 25, 43, 96, 44, 57, 32, 63, 64, 55, 13, 48, 87, 83, 60, 16, 71, 90, 56, 48, 43, 60, 13, 72, 83, 7, 98, 12, 6, 49, 83, 64, 32, 55, 32, 18, 32, 16, 8, 100, 8, 84, 33]","[81.77688, 9.269066, 34.79704, 79.171974, 40.593887, 41.69486, 44.563377, 43.941513, 25.391981, 57.16279, 73.20537, 49.68839, 76.15806, 27.553646, 82.336815, 66.176346, 56.485065, 5.486977, 57.921516, 84.49361, 65.0305, 69.61756, 15.506569, 56.274944, 93.03448, 59.045727, 49.76594, 76.688774, 67.4535, 12.977868, 81.05864, 85.20867, 19.911156, 95.48278, 13.56945, 7.546679, 52.50322, 83.50358, 64.53482, 35.79954, 65.48949, 34.584118, 19.8781, 26.0454, 18.092455, 10.150178, 80.42917, 9.2100935, 92.88746, 33.70058]",7.176940250396728,10.285426675129282,0.8630897998809814
1000,"[84, 16, 51, 9, 25, 8, 30, 8, 85, 51, 55, 6, 29, 84, 32, 90, 24, 48, 84, 6, 27, 63, 16, 70, 35, 13, 49, 12, 85, 40, 56, 80, 32, 48, 8, 25, 7, 93, 25, 63, 30, 6, 60, 63, 100, 80, 27, 19, 84, 96]","[95.27382, 19.371222, 55.860554, 9.831145, 43.782917, 10.038993, 33.229145, 8.410744, 78.87218, 51.86334, 61.66065, 7.0004506, 30.252943, 69.39182, 30.941467, 93.45104, 18.03551, 49.518322, 84.86968, 6.0776024, 37.678436, 70.93798, 16.00372, 68.93626, 32.850277, 13.282088, 46.24765, 11.780489, 72.99202, 40.337868, 52.89462, 73.42894, 28.784414, 57.47947, 9.949968, 22.14078, 9.969697, 68.830864, 29.85078, 62.85679, 42.22019, 5.701604, 70.230606, 75.37578, 90.845375, 72.94908, 31.979467, 20.169802, 74.389336, 78.44278]",5.392923345565796,7.700009541798116,0.9313352108001709
1000,"[85, 13, 72, 43, 36, 57, 100, 23, 100, 19, 16, 60, 57, 32, 85, 16, 57, 87, 29, 80, 13, 29, 27, 93, 80, 84, 71, 93, 35, 24, 55, 87, 23, 13, 72, 43, 18, 100, 24, 18, 33, 13, 24, 19, 95, 18, 32, 24, 10, 6]","[57.34201, 14.711009, 86.22008, 51.348362, 41.052406, 54.61967, 70.77576, 22.39026, 73.79448, 20.051163, 15.601945, 48.968002, 62.36626, 35.839813, 71.22095, 13.080611, 66.89294, 87.404686, 29.707827, 77.41389, 11.745244, 32.298298, 36.08488, 71.28533, 66.4175, 89.66057, 76.66267, 82.52486, 36.03267, 24.130583, 56.472065, 68.91574, 21.55777, 12.204062, 63.543938, 52.069622, 22.235138, 78.92894, 18.455666, 18.803371, 21.041811, 14.747835, 23.922129, 20.345057, 87.272995, 19.208368, 48.530678, 19.649485, 11.038026, 6.1430535]",7.127687540054321,10.4780751754842,0.8804082274436951
1000,"[32, 80, 70, 8, 12, 35, 84, 10, 100, 32, 84, 49, 19, 20, 48, 100, 80, 93, 44, 30, 16, 96, 32, 93, 57, 48, 48, 57, 80, 44, 36, 100, 32, 85, 15, 50, 23, 13, 89, 87, 35, 93, 32, 40, 51, 42, 12, 100, 15, 13]","[32.2294, 87.05049, 69.87225, 9.61337, 12.8153515, 32.835316, 84.6624, 10.391437, 69.22296, 40.18887, 88.53705, 49.593273, 16.938501, 18.409195, 53.76845, 80.56596, 81.11172, 81.715576, 52.13997, 22.964174, 12.659251, 87.41087, 24.930117, 89.39096, 56.31578, 56.50485, 46.693928, 76.011604, 73.12241, 58.327618, 49.636894, 83.04429, 51.72194, 68.49386, 9.474953, 56.73191, 22.149015, 11.8778, 71.80339, 94.24817, 38.323013, 73.72812, 35.702442, 40.98623, 43.28677, 45.938602, 9.870951, 83.43099, 13.913723, 12.284615]",7.036586170196533,9.905490557788545,0.8917204737663269
1000,"[64, 40, 43, 54, 95, 13, 27, 7, 87, 24, 48, 72, 29, 96, 40, 64, 84, 51, 32, 84, 98, 19, 60, 13, 40, 20, 8, 13, 28, 72, 57, 12, 54, 96, 6, 12, 100, 56, 72, 54, 100, 96, 42, 14, 80, 24, 60, 30, 63, 43]","[56.597023, 46.576553, 43.772125, 65.37757, 71.38828, 13.354445, 50.294838, 11.346402, 81.566635, 25.017256, 42.259605, 79.85222, 33.166317, 77.58547, 49.05391, 54.87693, 80.763596, 42.927223, 24.11851, 74.41163, 87.36161, 20.07903, 61.28244, 12.212522, 45.043663, 21.38728, 9.761334, 15.592077, 25.26297, 79.51375, 62.941677, 11.289359, 48.526688, 92.684395, 6.3736906, 13.885982, 81.47469, 56.699394, 68.6922, 68.57421, 77.54399, 82.94391, 37.7426, 18.495874, 80.34244, 24.491346, 66.17772, 30.380312, 68.618065, 62.92665]",6.682974529266358,9.240554303393807,0.8990727663040161
1000,"[59, 89, 36, 48, 57, 35, 55, 10, 8, 84, 15, 83, 16, 60, 24, 87, 19, 49, 12, 96, 16, 84, 56, 7, 96, 20, 24, 64, 72, 24, 50, 33, 24, 48, 64, 89, 56, 84, 96, 54, 55, 72, 56, 98, 9, 84, 64, 54, 8, 19]","[63.593002, 76.14328, 37.202217, 50.86286, 50.120785, 33.812935, 55.80213, 14.351193, 9.758062, 88.18025, 11.705014, 91.5232, 15.801045, 73.121605, 20.993242, 85.68629, 16.305233, 59.657433, 16.22642, 70.32913, 17.474895, 86.98852, 62.49675, 8.413276, 84.311325, 19.288853, 20.786716, 54.60699, 94.06587, 29.428122, 57.459915, 33.273678, 19.809444, 48.599552, 55.670654, 76.72417, 60.75209, 80.64333, 93.87282, 61.785225, 52.506653, 80.95627, 46.272285, 70.284004, 12.595156, 96.169846, 58.34114, 50.821407, 8.450391, 15.352695]",6.139969806671143,8.619809093392002,0.9085554480552673
1000,"[7, 87, 23, 55, 100, 16, 36, 100, 33, 71, 64, 32, 81, 44, 32, 14, 81, 70, 59, 28, 32, 85, 48, 84, 40, 33, 85, 14, 49, 16, 15, 42, 84, 51, 57, 6, 51, 87, 28, 33, 48, 8, 84, 93, 44, 51, 85, 32, 19, 39]","[8.201326, 86.45761, 21.777866, 56.765327, 55.395718, 13.653303, 58.214046, 74.97435, 44.28624, 59.10948, 59.775433, 28.82947, 75.572105, 43.770977, 39.505493, 18.133034, 70.85335, 79.05949, 55.020817, 20.62641, 32.24119, 75.736176, 43.917316, 80.392296, 46.05274, 30.57032, 63.695213, 21.63761, 50.61362, 17.55959, 12.807644, 47.12083, 89.13717, 42.24313, 81.759384, 7.78875, 61.67263, 80.678185, 22.098112, 33.08446, 61.760155, 7.238697, 71.47344, 89.91739, 41.132652, 45.87774, 86.866356, 24.251295, 18.45163, 46.976154]",7.242749376296997,10.87070620957048,0.8398597240447998
1000,"[32, 33, 16, 32, 57, 56, 70, 40, 15, 10, 85, 56, 51, 55, 18, 32, 25, 72, 12, 96, 20, 19, 64, 44, 32, 95, 48, 80, 56, 25, 16, 59, 16, 81, 27, 35, 57, 16, 85, 100, 98, 35, 48, 51, 83, 81, 80, 84, 64, 55]","[30.738918, 34.686325, 18.213114, 42.18043, 53.480564, 55.032322, 77.756905, 39.568996, 22.396275, 14.3889265, 62.42016, 51.13748, 47.33963, 54.970707, 13.826874, 32.434685, 28.674517, 80.63641, 12.90645, 91.39838, 16.73785, 19.713463, 75.23793, 42.783604, 36.79433, 83.16921, 53.71125, 76.14046, 62.20927, 28.823465, 24.450314, 43.126778, 16.943214, 81.34029, 44.54941, 33.159813, 52.20668, 15.8501005, 85.70612, 86.83651, 81.52798, 39.35193, 67.37028, 36.026093, 66.55721, 81.52504, 73.12518, 78.11323, 67.00544, 68.3343]",6.221307144165039,8.484534257924716,0.8962934613227844
1000,"[19, 42, 57, 40, 84, 87, 16, 40, 16, 72, 70, 24, 33, 16, 93, 15, 10, 13, 7, 96, 93, 57, 49, 35, 18, 16, 40, 40, 64, 16, 90, 8, 49, 93, 100, 80, 27, 16, 6, 48, 14, 72, 50, 96, 19, 83, 48, 16, 93, 8]","[20.568996, 44.85207, 59.84194, 34.118896, 72.97582, 84.08847, 20.804174, 39.91414, 15.128932, 70.76105, 78.56319, 21.765306, 26.584074, 18.473345, 87.58887, 12.005162, 12.472229, 13.175385, 7.234329, 60.836056, 86.336975, 77.75239, 64.11875, 46.755516, 27.801495, 16.799221, 33.479286, 55.852737, 76.96851, 15.905516, 73.71208, 10.069403, 42.84157, 78.489426, 80.91465, 75.82492, 38.249973, 16.847584, 6.3783884, 54.527504, 15.69161, 82.78388, 51.018585, 76.37842, 20.456755, 75.86163, 50.257298, 12.390315, 86.470795, 9.974129]",6.758340587615967,9.7040850227711,0.9000098705291748
1000,"[96, 27, 9, 19, 18, 8, 72, 14, 96, 6, 16, 87, 64, 24, 96, 36, 33, 19, 12, 81, 89, 89, 29, 59, 35, 40, 36, 33, 85, 93, 70, 9, 39, 7, 96, 40, 29, 19, 7, 64, 54, 72, 24, 51, 16, 19, 57, 28, 33, 70]","[74.029045, 32.981434, 17.202374, 19.506851, 17.924309, 12.048594, 67.16285, 27.899559, 80.4196, 6.2742047, 11.575392, 79.1704, 58.00243, 21.513641, 84.09586, 35.21793, 64.15314, 30.908796, 13.060767, 81.16176, 75.13704, 76.20441, 35.572956, 61.52766, 30.970465, 46.117847, 43.82855, 33.57972, 63.49885, 84.53447, 72.92947, 12.442263, 36.98005, 4.6470113, 75.361404, 36.059494, 31.324354, 25.18616, 14.228868, 52.16019, 57.263393, 69.983215, 25.01582, 57.54756, 17.166502, 18.180756, 58.79815, 27.570663, 41.663338, 66.542854]",6.588954944610595,9.33183607932139,0.8997581005096436
